Borough,Location Name,Type,latitude,longitude,Rating,Overall Sentiment Score,Negative Score,Neutral Score,Positive Score,Main Issues,Emotion Keywords,Review Count,Unnamed: 0,LSOA
Barnet,Haringey Council,Point Of Interest,51.5972602,-0.1108342,1.4,0.6912489851315816,0.0,0.3333333333333333,0.6666666666666666,"Accessibility, Safety, Cleanliness, Atmosphere, Aesthetics, General","safe (39), noisy (30), messy (18), worst (18), repaired (15), empty (9), protected (9), dangerous (9), rubbish (9), trash (9), lovely (6), dark (6), dead (6), lighting (6), risky (3), near (3), tidy (3), lively (3)",606,,E01002098
Barnet,Highgate Golf Club,Point Of Interest,51.577321,-0.163752,4.5,0.6828441818555196,0.0,0.3333333333333333,0.6666666666666666,"Atmosphere, Aesthetics, Accessibility, General","fantastic (18), amazing (15), beautiful (9), central (9), wonderful (9), safe (9), great (9), vibrant (9), tidy (6), dark (3), dead (3)",114,,E01002010
Barnet,Bedale House,Point Of Interest,51.5902623,-0.1209389,3.9,0.6404519200325012,0.0,0.6,0.4,"Noise, Cleanliness, Maintenance, Aesthetics, General","clean (15), music (9), old (9), good (9), lovely (9), safe (6), poor (6), noisy (3)",10,,E01002018
Barnet,Fairlawn Avenue (Stop J),Bus Station,51.58900959999999,-0.1638588,5.0,0.4192675153414408,0.0,1.0,0.0,,safe (3),1,,E01000182
Barnet,Highgate Wood,Park,51.5827374,-0.1491754,4.7,0.6614313463370005,0.0,0.4666666666666667,0.5333333333333333,"Comfort, Cleanliness, Atmosphere, Maintenance, Aesthetics, General","clean (27), beautiful (24), great (18), good (15), relaxing (9), lovely (9), cozy (9), amazing (9), old (9), messy (6), peaceful (6), walking (3), parking (3), lighting (3), connected (3), safe (3), new (3)",1942,,E01002011
Barnet,Lauderdale House,Tourist Attraction,51.5695163,-0.1434046,4.2,0.628679883480072,0.0,0.6,0.4,"Accessibility, Noise, Comfort, Maintenance, Aesthetics, General","lovely (18), wonderful (12), modern (9), new (9), fantastic (9), music (9), welcoming (9), stunning (9), perfect (9), great (9), easy (9), parking (6), beautiful (3), charming (3), safe (3)",130,,E01000913
Barnet,Queen's Wood,Natural Feature,51.5819747,-0.1427797,4.5,0.5078388154506683,0.1666666666666666,0.75,0.0833333333333333,"Noise, Cleanliness, Atmosphere, Maintenance, Aesthetics, Traffic, General","quiet (9), wonderful (9), beautiful (9), old (9), muddy (9), walking (9), safe (3), lovely (3)",6,,E01002025
Barnet,Pointalls Allotments,Natural Feature,51.5980362,-0.1823339,2.1,0.5322846720616022,0.0,0.75,0.25,"Maintenance, Aesthetics, Accessibility, General","good (18), lovely (9), bad (9), difficult (9), wonderful (9), pretty (3), messy (3), dark (3), dead (3), lively (3), near (3), safe (3)",7,,E01000297
Barnet,Cherry Tree Wood,Natural Feature,51.5863904,-0.1614198,4.4,0.5436665058135987,0.2666666666666666,0.3333333333333333,0.4,General,"good (18), great (6), busy (3), parking (3), walking (3)",8,,E01000182
Barnet,Pulham Green,Natural Feature,51.5905657,-0.1740767,5.0,0.5922999382019043,0.0,0.6666666666666666,0.3333333333333333,General,great (9),1,,E01000183
Barnet,Little Free Library,Library,51.58610909999999,-0.1342704,4.0,0.3659479767084121,0.8333333333333334,0.1666666666666666,0.0,Aesthetics,"lovely (3), safe (3), noisy (3)",3,,E01002019
Barnet,Garden Suburb Community Library,Library,51.5863015,-0.1832354,5.0,0.7201182921727498,0.0666666666666666,0.1333333333333333,0.8,"Aesthetics, General","lovely (18), great (9), safe (6), charming (3)",9,,E01000207
Barnet,The Rocking Horse Nursery,School,51.6004446,-0.1970058,4.3,0.8170667290687561,0.0,0.0,1.0,"Accessibility, Safety, Cleanliness, Atmosphere, Maintenance, Aesthetics, General","wonderful (36), safe (30), excellent (18), good (12), tidy (9), easy (9), messy (9), fantastic (9), calm (9), old (9), clean (9), maintained (9), lovely (6), active (3), beautiful (3), amazing (3)",30,,E01000204
Barnet,BOTH Gallery,Art Gallery,51.5771545,-0.1463967,5.0,0.7216277089383867,0.0,0.1111111111111111,0.8888888888888888,"Maintenance, General","new (18), wonderful (9), great (9), amazing (6), perfect (3), safe (3)",5,,E01002007
Barnet,Golders Green Station,Transit Station,51.57192060000001,-0.1942757,4.7,0.6661016609933641,0.0,0.0,1.0,"Accessibility, Safety, Comfort, Cleanliness, Maintenance, Aesthetics, General","central (18), safe (15), connected (9), clean (9), maintained (9), excellent (9), beautiful (9), great (9), pleasant (9), good (9), convenient (3), parking (3)",3,,E01000214
Barnet,Hampstead,Subway Station,51.55666040000001,-0.1783368,4.4,0.6354667524496714,0.0,0.4,0.6,"Accessibility, Safety, Cleanliness, Atmosphere, Maintenance, Aesthetics, Traffic, General","good (30), safe (27), great (18), perfect (18), walking (15), tidy (12), clean (9), busy (9), beautiful (9), near (9), excellent (9), neat (9), noisy (6), parking (6), messy (3)",111,,E01000895
Barnet,Dartmouth Mini Mart,Shopping Mall,51.5643383,-0.1404519,2.3,0.4271300766203139,0.5555555555555556,0.3333333333333333,0.1111111111111111,"Accessibility, Comfort, Maintenance, Traffic, General","new (27), good (18), messy (15), near (9), uncomfortable (9), noisy (3), tidy (3)",4,,E01002771
Barnet,Sentinel Square Shopping Centre,Shopping Mall,51.5870475,-0.2201504,3.6,0.5498302042484283,0.2666666666666666,0.5333333333333333,0.2,"Accessibility, Safety, Noise, Comfort, Atmosphere, General","great (12), quiet (9), unsafe (9), pleasant (9), good (9), convenient (9), safe (6), tidy (6), secure (6), cars (3), parking (3), noisy (3), messy (3), lively (2)",468,,E01000245
Barnet,Miirkey Mall Center,Shopping Mall,51.56186189999999,-0.1109895,5.0,0.4984653890132904,0.0,1.0,0.0,,,2,,E01002734
Barnet,N7 car boot,Shopping Mall,51.5586814,-0.1193078,3.8,0.5195052842299144,0.2,0.6,0.2,"Maintenance, General","good (24), old (18), great (18), safe (15), new (9), fantastic (9), tidy (9), dark (6), dead (6), messy (3), lovely (1)",250,,E01002731
Barnet,Morrisons car park,Shopping Mall,51.55766559999999,-0.1168259,5.0,0.6887111663818359,0.0,0.0,1.0,General,"great (9), cars (3), parking (3)",1,,E01002731
Barnet,Nags Head Shopping Centre,Shopping Mall,51.5572486,-0.1173108,3.0,0.4370796978473663,0.0,1.0,0.0,,,1,,E01002731
Barnet,The Shops at Hampstead Emporium,Shopping Mall,51.55550369999999,-0.1783719,5.0,0.0,0.0,0.0,0.0,,,1,,E01000895
Barnet,sheida.shop,Shopping Mall,51.56789939999999,-0.2117024,4.0,0.4797042310237884,0.0,1.0,0.0,General,"good (9), messy (3)",2,,E01000222
Barnet,Stock Pond,Natural Feature,51.56855119999999,-0.1612245,5.0,0.0,0.0,0.0,0.0,,,1,,E01000913
Barnet,Kenwood Ladies' Bathing Pond,Natural Feature,51.5670726,-0.160479,4.3,0.5841314574082692,0.2,0.2,0.6,"Comfort, Cleanliness, Maintenance, Aesthetics, General","great (18), gorgeous (18), lovely (9), amazing (9), pleasant (9), messy (6), clean (6), connected (3), safe (3), tidy (3)",130,,E01000913
Barnet,Christ Apostolic Church,Church,51.5524352,-0.1423273,5.0,0.4265199767218696,0.3333333333333333,0.6666666666666666,0.0,Comfort,welcoming (9),6,,E01000928
Barnet,St Mary-at-Finchley Church,Church,51.5996475,-0.1976216,4.6,0.685089631875356,0.0,0.2666666666666666,0.7333333333333333,"Noise, Aesthetics, General","great (36), amazing (9), excellent (9), lovely (6), music (3)",58,,E01000196
Barnet,"Church End Baptist Church, Finchley",Church,51.59623209999999,-0.1966301,4.1,0.6362827552689446,0.0,0.6666666666666666,0.3333333333333333,General,good (18),11,,E01000196
Barnet,Golders Green Library,Library,51.57468180000001,-0.2018545,3.1,0.606050576766332,0.0,0.4,0.6,"Accessibility, Noise, Cleanliness, Atmosphere, Maintenance, Aesthetics, General","good (18), near (12), roomy (9), tidy (9), easy (9), worst (9), old (9), inconvenient (9), difficult (9), lovely (9), quiet (9), clean (3), busy (3), walking (3), safe (3), noisy (3)",48,,E01000144
Barnet,Archway Library,Library,51.5656762,-0.1356145,4.6,0.6272545039653779,0.0,0.6,0.4,"Accessibility, Noise, Comfort, Maintenance, Aesthetics, General","loud (33), old (21), near (9), wonderful (9), beautiful (9), safe (9), welcoming (9), new (9), great (9), lovely (9), noisy (3), tidy (3), lively (3), messy (3)",34,,E01002770
Barnet,Isokon Gallery,Museum,51.551923,-0.162083,4.7,0.6821955800056457,0.0,0.4,0.6,"Maintenance, Traffic, Aesthetics, General","lovely (21), great (18), modern (12), wonderful (9), beautiful (9), fantastic (9), excellent (9), amazing (9), safe (6), messy (3), flow (3), walking (3)",90,,E01000892
Barnet,Bush Industrial Estates,Museum,51.55990789999999,-0.1335335,3.7,0.4217833876609802,0.0,1.0,0.0,,safe (3),3,,E01002769
Barnet,Sunflower & Poppy,Art Gallery,51.55170159999999,-0.1574354,5.0,0.0,0.0,0.0,0.0,,,1,,E01000892
Barnet,Green Lens Studios,Art Gallery,51.57637070000001,-0.1036657,4.8,0.7032534797986348,0.0,0.2,0.8,"Accessibility, Noise, Comfort, Maintenance, Aesthetics, General","lovely (36), good (18), perfect (12), easy (9), beautiful (9), music (9), comfortable (9), fantastic (9), wonderful (9), great (6), tidy (6), lighting (3)",76,,E01002001
Barnet,Silkbridge Retail Park,Shopping Mall,51.5810568,-0.2446979,4.2,0.6015924274921417,0.0,0.5333333333333333,0.4666666666666667,"Traffic, Accessibility, General","good (36), parking (27), safe (24), convenient (9), great (9), easy (9), walking (3), vehicle (3)",567,,E01000313
Barnet,Paddock,Tourist Attraction,51.5624025,-0.2376797,4.4,0.6233474155267079,0.0666666666666666,0.5333333333333333,0.4,"Traffic, General","tidy (12), great (9), fantastic (9), bikes (9), noisy (6), good (6), safe (3), poor (3)",27,,E01000502
Barnet,Freud Museum London,Museum,51.54833439999999,-0.177366,4.7,0.5618885080019633,0.0,0.8,0.2,"Traffic, Aesthetics, General","safe (30), beautiful (27), gorgeous (9), good (9), amazing (9), great (9), flow (3), tidy (3)",1677,,E01000883
Barnet,New Life Church North London,Church,51.5483667,-0.1516039,4.8,0.6726706484953563,0.2,0.2,0.6,"Maintenance, Atmosphere, General","new (45), good (18), lovely (9), tidy (9), vibrant (9), amazing (9), excellent (9), lively (9), parking (6), safe (6)",13,,E01000900
Barnet,"Brondesbury Christian Centre, Baptist",Church,51.5461783,-0.2017041,4.7,0.3185005486011505,1.0,0.0,0.0,,,6,,E01000974
Barnet,Motorcycle Parking,Parking,51.54237450000001,-0.1989071000000001,5.0,0.5300145149230957,0.0,1.0,0.0,General,good (9),1,,E01000545
Barnet,Burnt Oak Library,Library,51.60323649999999,-0.2631043000000001,3.7,0.604945816596349,0.2,0.4,0.4,"Accessibility, Noise, Comfort, Atmosphere, Maintenance, Traffic, General","near (15), awful (12), noisy (12), great (9), quiet (9), parking (9), welcoming (9), excellent (9), roomy (3), safe (3), tidy (3), bad (3), messy (3)",50,,E01000129
Barnet,Royal Central School of Speech and Drama,University,51.5442774,-0.1743163,4.2,0.6360057016213735,0.0,0.4666666666666667,0.5333333333333333,"Maintenance, Aesthetics, General","great (21), good (21), wonderful (18), lovely (9), tidy (9), noisy (6), safe (3), risky (3)",78,,E01000844
Barnet,LSI Independent College,University,51.5528777,-0.1750349,4.8,0.6352255344390869,0.2,0.0,0.8,"Accessibility, Comfort, Atmosphere, Aesthetics, General","great (36), good (18), far (9), safe (9), fantastic (9), welcoming (9), amazing (9), beautiful (9), calm (9), excellent (9), comfortable (9), parking (3), improved (3), noisy (3), lovely (3)",140,,E01000897
Barnet,ESCP Business School,University,51.5552358,-0.1931411,4.4,0.7917738477389018,0.0,0.2,0.8,"Aesthetics, Accessibility, General","poor (9), beautiful (9), great (9), amazing (9), tidy (6), messy (6), fantastic (6), safe (3), hectic (3), wonderful (3), lively (3)",58,,E01000877
Barnet,"ICMP | London, Kilburn",University,51.5444566,-0.2022105,4.2,0.5752276837825775,0.2666666666666666,0.3333333333333333,0.4,"Noise, Accessibility, General","great (18), music (12), amazing (9), far (9), messy (6), lively (3), tidy (3), walking (3), improved (2)",82,,E01000545
Barnet,WM College,University,51.5352611,-0.1360491,4.1,0.7062548339366913,0.0,0.2666666666666666,0.7333333333333333,"Accessibility, Noise, Cleanliness, Maintenance, Aesthetics, General","perfect (18), tidy (12), improved (9), safe (9), easy (9), clean (9), old (9), beautiful (9), modern (9), excellent (9), great (9), amazing (9), music (9), messy (6), roomy (3), broken (3), parking (3)",107,,E01000952
Barnet,Belsize Priory Health Centre,Hospital,51.54030960000001,-0.1862395,3.1,0.7033048748970032,0.1333333333333333,0.2666666666666666,0.6,"Maintenance, Accessibility, General","good (21), noisy (9), great (9), worst (9), safe (6), tidy (3), messy (3), old (3), difficult (3)",61,,E01000935
Barnet,Jewish Museum London,Museum,51.551216,-0.1847454,4.5,0.5813802182674408,0.0,0.6666666666666666,0.3333333333333333,Aesthetics,"beautiful (9), tidy (3), messy (3), good (3)",623,,E01000969
Barnet,Ben Uri Gallery and Museum,Art Gallery,51.5375385,-0.1853433,4.3,0.641763691107432,0.0,0.6,0.4,"Accessibility, Safety, Comfort, Aesthetics, General","security (9), dark (9), excellent (9), far (9), amazing (9), welcoming (9), stunning (6), buzzing (3)",50,,E01000929
Barnet,Art UK,Art Gallery,51.5402859,-0.1532987,5.0,0.0,0.0,0.0,0.0,,,1,,E01000859
Barnet,Rar Garden,Park,51.6265204,-0.1259777,5.0,0.9273794028494092,0.0,0.0,1.0,General,great (9),4,,E01001519
Barnet,Lime Tree Park,Park,51.62926359999999,-0.1293532,5.0,0.6535932620366415,0.0,0.0,1.0,,,5,,E01001521
Barnet,Broomfield Park,Park,51.6185013,-0.1179909,4.6,0.7584056814511617,0.0,0.2,0.8,"Noise, Comfort, Atmosphere, Maintenance, Aesthetics, Traffic, General","parking (51), safe (24), lovely (12), fantastic (12), modern (9), welcoming (9), walking (9), busy (9), beautiful (9), wonderful (6), charming (3), new (3), relaxing (3), good (3), music (3)",1424,,E01001535
Barnet,Ladbrokes,Point Of Interest,51.6193272,-0.1075487,4.0,0.8178691466649374,0.0,0.0,1.0,Traffic,parking (9),1,,E01001498
Barnet,Vivendi Architects LTD,Point Of Interest,51.6270324,-0.1258145,4.4,0.6739854688445727,0.0,0.4166666666666667,0.5833333333333334,"Aesthetics, General","lovely (18), excellent (9), great (9), messy (3)",5,,E01001519
Barnet,Southgate Leisure Centre,Gym,51.6343256,-0.1244667,3.5,0.5864936848481496,0.0,0.6,0.4,"Maintenance, Comfort, Cleanliness, General","good (39), tidy (24), new (18), roomy (12), old (12), safe (12), messy (12), clean (9), modern (9), poor (9), cramped (9), noisy (6)",705,,E01001520
Barnet,North London Boxing Club,Gym,51.63204,-0.128285,4.9,0.7985556165377299,0.0,0.2,0.8,"Comfort, General","welcoming (18), amazing (18), great (15), good (9), tidy (6), safe (3), perfect (3), improved (2)",100,,E01001519
Barnet,Southgate station,Transit Station,51.6322644,-0.1280524,4.1,0.6032157222429911,0.0,0.6,0.4,"Maintenance, Cleanliness, General","noisy (12), clean (9), tidy (9), safe (9), good (9), busy (3), lively (3)",14,,E01001519
Barnet,Southgate Police Station,Transit Station,51.63327899999999,-0.130882,1.0,0.3601928850015004,0.6666666666666666,0.3333333333333333,0.0,,safe (3),2,,E01001519
Barnet,Lodge Drive (Stop B),Bus Station,51.6188936,-0.107372,2.0,0.4346001048882802,0.0,1.0,0.0,Cleanliness,"dirty (9), busy (3)",2,,E01001498
Barnet,Broomfield Lane (Stop J),Bus Station,51.61499399999999,-0.109755,4.0,0.0,0.0,0.0,0.0,,,1,,E01001501
Barnet,Broomfield Lane (Stop K),Bus Station,51.6151478,-0.1094922,4.0,0.5554992159207662,0.0,1.0,0.0,"Maintenance, General","renovated (9), good (9), lovely (3), busy (3), noisy (3)",1,,E01001501
Barnet,Christian Action Housing Association,Church,51.6138739,-0.1112098,1.8,0.9452336430549622,0.0,0.0,1.0,"Maintenance, General","worst (9), new (9), tidy (3)",5,,E01001501
Barnet,The Tamil Church of God,Church,51.6138659,-0.1098999,5.0,0.4625151107708613,0.5,0.3333333333333333,0.1666666666666666,Traffic,,3,,E01001501
Barnet,"New Life Church, Palmers Green",Church,51.613808,-0.1099757,4.8,0.7892990946769715,0.0,0.0,1.0,"Comfort, General","amazing (18), good (18), fantastic (9), wonderful (9), welcoming (9), safe (3), lovely (3)",33,,E01001501
Barnet,"Orthodox Community of St Cedd, Southgate",Church,51.6317351,-0.123745,4.8,0.6671563466389974,0.0,0.2,0.8,"Comfort, Aesthetics, Accessibility, General","wonderful (24), good (18), easy (18), beautiful (9), lovely (9), welcoming (6), safe (3), fantastic (3)",9,,E01001519
Barnet,Assembly Hall of Jehovah’s Witnesses,Church,51.6135835,-0.1228424,5.0,0.5830464740594228,0.0666666666666666,0.6,0.3333333333333333,"Cleanliness, Accessibility, General","great (15), good (9), clean (9), easy (9), neat (6), near (6), new (6), cars (3), cozy (3)",114,,E01001535
Barnet,Palmers Green United Reformed Church,Church,51.62254840000001,-0.1103473,4.4,0.5527182896931966,0.0,0.8,0.2,"Comfort, Cleanliness, Atmosphere, Maintenance, Aesthetics, Traffic, General","lovely (27), clean (18), safe (9), busy (9), modern (9), tidy (9), comfortable (9), parking (9), welcoming (9), excellent (9), old (3)",36,,E01001565
Barnet,Car Park Palmers Green Station | APCOA,Parking,51.6188359,-0.1116497,4.0,0.3627816438674927,0.6666666666666666,0.3333333333333333,0.0,,"parking (6), cars (5)",1,,E01001566
Barnet,Pearson Professional Centres Southgate,School,51.63299239999999,-0.1305062,3.1,0.6842802862326304,0.0,0.2,0.8,"Accessibility, Noise, Cleanliness, Atmosphere, Maintenance, Aesthetics, General","great (27), tidy (18), messy (15), disappointing (9), loud (9), difficult (9), amazing (9), far (9), wonderful (9), clean (9), easy (9), noisy (6), safe (3)",27,,E01001519
Barnet,Merry Days Limited,School,51.63186179999999,-0.1237997,5.0,0.0,0.0,0.0,0.0,,,3,,E01001519
Barnet,Forever Dance UK,School,51.63186169999999,-0.1237997,5.0,0.8470662077267964,0.0,0.0,1.0,"Maintenance, Aesthetics, Safety, General","excellent (27), great (27), safe (15), tidy (9), lighting (9), wonderful (9), lovely (9), amazing (9), messy (6), beautiful (3), noisy (3), dead (3)",10,,E01001519
Barnet,Kumon Maths & English,School,51.6224959,-0.1104454,5.0,0.0,0.0,0.0,0.0,,,1,,E01001565
Barnet,Chapman's Green,Park,51.5998737,-0.100029,4.1,0.579571145772934,0.1333333333333333,0.5333333333333333,0.3333333333333333,"Comfort, Maintenance, Aesthetics, Traffic, General","parking (15), pleasant (9), great (9), lovely (9), new (9), walking (7), safe (6), flow (6), relaxing (3), good (3)",84,,E01002103
Barnet,Allotment,Park,51.62683329999999,-0.1811088,3.0,0.0,0.0,0.0,0.0,,,1,,E01000282
Barnet,Dollies valley Greenwalk,Park,51.6302946,-0.1800121,3.3,0.5930831167432997,0.1111111111111111,0.5555555555555556,0.3333333333333333,"Cleanliness, Aesthetics, Traffic","lovely (9), beautiful (9), rubbish (9), walking (9), noisy (3)",3,,E01000282
Barnet,Jcn Enterprises Limited,Park,51.6144966,-0.1762087,5.0,0.0,0.0,0.0,0.0,,,1,,E01000323
Barnet,Brook Farm Open Space,Park,51.63618400000001,-0.177175,3.0,0.5719849665959676,0.5,0.0,0.5,,"noisy (3), lovely (2)",2,,E01000271
Barnet,Brook Farm Open Space Pavilion,Park,51.63596619999999,-0.1816793,4.4,0.6420626958211263,0.0,0.2666666666666666,0.7333333333333333,"Accessibility, Noise, Cleanliness, Atmosphere, Maintenance, Aesthetics, Traffic, General","beautiful (30), rubbish (18), far (15), parking (12), calm (9), perfect (9), crowded (9), serene (9), old (9), peaceful (9), safe (6), tidy (6), walking (6), quiet (6), noisy (3), lovely (3)",62,,E01000280
