LSOA_CODE,AvgPrice,MEAN_PTAL_2023,Population,Area_km2,MeanSentiment,SentimentSD,ReviewCount,NearestStation_m,StationsWithin500m,NearestRail_m,StreetLength_m,StreetDensity_m_per_m2,StreetSegments,LandUse_Diversity,LandUse_Area
E01004620,708500.0,2.0,1620.0,0.107345,0.258,0.447,6.0,287.8181463118458,9,385.3448903809702,2178.9934440220545,0.020307159314148723,49,1,106991.8393858182
E01004621,581500.0,3.0,1597.0,0.438547,0.588,0.219,182.0,119.61314183769709,14,516.3927211105702,4516.733037596816,0.010303479622998669,63,4,345693.942737713
E01004622,470000.0,3.0,992.0,0.202496,0.656,0.143,59.0,92.7033492242828,12,393.100463938319,1482.3816394687,0.007323506795549128,19,6,127796.85999913923
E01004623,965000.0,2.0,1565.0,0.149154,0.6074999999999999,0.127,77.0,58.236043005457574,10,271.94834933330407,2142.199255317904,0.014368134029753742,35,2,138105.07689737945
E01004624,627500.0,2.0,1582.0,0.4021,0.676,0.086,50.0,453.30896614554115,3,605.1408195435382,3821.149821365421,0.009506824286704728,49,4,261703.77616217456
E01004625,2240000.0,2.0,1386.0,0.248877,0.558,0.127,88.0,335.49345702359307,10,737.4660980277193,2616.9574610504633,0.010519272379913154,34,3,268351.6251919408
E01004626,820000.0,3.0,1695.0,0.578309,0.6074999999999999,0.127,77.0,102.78592197978925,7,999.5214192545362,2605.8831252574973,0.004507843878162434,32,2,154331.7152599754
E01004627,1351058.0,4.0,1534.0,0.111368,0.619,0.232,209.0,157.64463186402597,14,606.0848360773556,2697.3482947136454,0.024230049693879232,39,3,93175.5511666719
E01004628,465000.0,2.0,1705.0,0.227656,0.807,0.127,55.0,200.7090460817709,8,297.76352603739804,2338.5189144700107,0.010276462654141717,32,2,168150.33536147125
E01004629,1300000.0,2.0,1357.0,0.244338,0.6074999999999999,0.127,77.0,301.5522769981508,15,309.0482034179582,2349.3076215933347,0.009619008024700153,21,2,208541.43436775455
E01004630,395000.0,2.0,1501.0,0.113598,0.6074999999999999,0.127,77.0,62.531586920027074,17,616.5757518872157,1302.331928389492,0.01146917463225283,31,2,110639.58287116695
E01004631,350000.0,2.0,1572.0,0.16175,0.688,0.127,57.0,185.59823243403594,21,913.4900022986511,1935.2201617555108,0.011969283621614014,31,1,149335.63976691
E01004632,580000.0,2.0,1523.0,0.277217,0.599,0.127,71.0,116.3783461977086,13,382.7300122497342,1605.2570952501476,0.005793020795741535,24,5,250287.56431449225
E01004633,375000.0,2.0,1656.0,0.082622,0.545,0.127,8.0,92.60265709591056,18,478.9847872060368,1245.3292719597257,0.015078845870066422,17,1,82587.83747049728
E01004634,480000.0,2.0,1384.0,0.123174,0.6074999999999999,0.127,77.0,176.2029394974378,14,1012.1778070827625,1259.8162991325842,0.01023225272978357,17,3,126014.03722162553
E01004635,421000.0,2.0,1510.0,0.163775,0.6074999999999999,0.127,77.0,153.86571464199866,14,602.3947720670342,1762.56754438886,0.010766657754351453,32,2,164565.02203662734
E01004636,601250.0,2.0,1432.0,0.153306,0.6074999999999999,0.127,77.0,249.86600434057132,10,1049.498900436547,1374.5604065925982,0.00896989331143469,25,1,152574.3232180119
E01004637,483850.0,2.0,1362.0,0.141675,0.6074999999999999,0.127,77.0,68.7572891247033,11,734.3486156665311,1321.574976107495,0.009332101327552026,20,1,139434.58022720998
E01004638,839950.0,3.0,1536.0,0.27359,0.6074999999999999,0.127,77.0,327.9295748835319,9,1022.5781751330494,4062.52588837847,0.014855284538857252,56,3,260618.3698172176
E01004639,537500.0,2.0,1537.0,0.2255,0.6074999999999999,0.127,77.0,197.36050098594615,11,525.3764332068201,2532.8161519826194,0.01123679380110424,30,3,181060.05042637774
E01004640,486500.0,2.0,1658.0,0.166197,0.6074999999999999,0.127,77.0,124.93276604452603,5,876.9632146932502,2596.8625867385445,0.015631827160609173,36,2,144530.16578219365
E01004641,725000.0,3.0,1705.0,0.207652,0.6074999999999999,0.127,77.0,210.07377394291444,19,424.79053334489373,2477.0658671178985,0.011934086354974203,32,2,199132.27907011868
E01004642,665000.0,2.0,1641.0,0.21994,0.6074999999999999,0.127,77.0,94.07025235008621,12,769.43974462292,2548.2809431991022,0.011591213353555499,44,4,213923.7094110821
E01004643,590000.0,3.0,1784.0,0.202242,0.6074999999999999,0.127,77.0,169.56805808608038,26,882.5485311857941,1621.8840394142933,0.00802292908282208,23,1,145149.61275582406
E01004644,695000.0,2.0,1586.0,0.39322,0.576,0.127,246.0,144.993698073131,12,1288.9631405402818,3907.4758802468223,0.00994139845858784,49,3,339082.3371651706
E01004645,367500.0,2.0,1644.0,0.158728,0.6074999999999999,0.127,77.0,220.3771492204045,16,1327.9841675763062,1598.0730983577507,0.010072275684825988,19,1,142898.5315737374
E01004646,2700000.0,4.0,1597.0,0.214943,0.6074999999999999,0.127,77.0,195.6165763960372,13,155.10617758031876,3217.6640403734764,0.014975903932120473,33,1,171167.67237283968
E01004647,825000.0,3.0,1738.0,0.195181,0.6074999999999999,0.127,77.0,343.2443981329511,10,342.26447002085126,2710.541683050512,0.01389286926059167,35,4,148194.49866338278
E01004648,725000.0,4.0,1711.0,0.213868,0.6074999999999999,0.127,77.0,208.49267986035048,11,536.4652250597164,3072.5937642302765,0.01437262076686591,39,2,162131.52482478053
E01004649,1280000.0,5.0,1716.0,0.195344,0.602,0.175,176.0,86.25075975275183,12,34.205840870676745,2744.4723426387363,0.014055135897747754,41,4,109737.02779050086
E01004650,1555000.0,4.0,1601.0,0.176063,0.6074999999999999,0.127,77.0,239.0314837922964,19,473.43052528906765,2218.8273414445252,0.012607557381258249,30,2,155585.81745749892
E01004651,853500.0,5.0,1951.0,0.099952,0.67,0.127,31.0,59.4903314137567,17,195.7572663530714,982.231998122392,0.009831044323947729,12,2,49721.775691079405
E01004652,625000.0,3.0,1742.0,0.047106,0.632,0.033,274.0,16.972787515110447,17,226.23913152316373,705.4520872675139,0.014982055936279659,17,2,22365.454681845247
E01004653,1570000.0,4.0,1742.0,0.09083,0.759,0.0,67.0,122.00757663471643,18,436.0470670589811,1734.2378478797436,0.01910120343729615,34,2,66146.27565916152
E01004654,935000.0,5.0,1799.0,0.118211,0.63,0.127,142.0,135.75103771820173,21,378.724998200077,2321.050067502105,0.019642797757260466,39,2,64248.92664022077
E01004656,615000.0,3.0,1801.0,0.151518,0.656,0.2,69.0,92.16734201406116,17,55.605776784325485,2360.7052379820425,0.015586726138651773,38,2,40588.61350477482
E01004657,1912500.0,3.0,1638.0,0.124148,0.567,0.045,447.0,102.99082828528688,28,325.5098199655794,2575.1965155383155,0.020751098665242065,51,4,36362.0494396264
E01004658,1817180.0,3.0,1670.0,0.101585,0.6074999999999999,0.127,77.0,167.07406146901567,23,319.58632421858954,2749.863878492091,0.027080250713721672,62,2,4744.950407182003
E01004659,586250.0,3.0,1828.0,0.114181,0.403,0.22,90.0,180.05027620047522,26,7.045528027803586,2474.337438915503,0.02167891426834707,45,2,51007.81838083533
E01004660,1420000.0,3.0,1692.0,0.068074,0.668,0.119,20494.0,71.2515849099276,26,139.44635027287487,1698.1023425211652,0.024954885501708667,34,2,31436.626845345425
E01004661,888000.0,3.0,1672.0,0.132727,0.434,0.31,1211.0,126.31122446685488,34,61.48683159826312,3157.8002020324034,0.023801237468235842,67,3,13886.317555920165
E01004662,925000.0,3.0,1709.0,0.089661,0.569,0.008,9.0,66.55955392999869,27,188.98860775800205,2389.973054988073,0.02666633613145189,68,4,24543.688247443544
E01004663,1637500.0,3.0,1658.0,0.092665,0.626,0.127,378.0,147.25933567949346,24,311.2379172034661,2236.280691373299,0.02414251789989486,57,1,7478.075800069156
E01004665,530000.0,3.0,1475.0,0.047849,0.6074999999999999,0.127,77.0,125.96317352116006,14,319.79177871105753,1035.8487207519613,0.02165685145690541,25,3,46652.660062666706
E01004666,675000.0,3.0,1289.0,0.085724,0.656,0.111,1074.0,62.93602605790833,45,105.46071485342357,1632.7697333895428,0.019054210489253678,41,4,49348.53953598235
E01004667,4454750.0,3.0,1613.0,0.131125,0.6074999999999999,0.127,77.0,139.63235840802705,29,244.47005646784248,1614.4938966181987,0.012317469842081803,38,2,46457.87962461844
E01004668,657500.0,3.0,1449.0,0.055079,0.6074999999999999,0.127,77.0,53.9733716015471,17,173.76022033687772,1718.5102145430203,0.03121322128575825,37,1,49280.52765431216
E01004669,617500.0,3.0,1650.0,0.163613,0.6074999999999999,0.127,77.0,60.002116252672806,12,279.80586592490164,1500.0770289271925,0.009171994925412512,27,3,51894.96442699009
E01004670,530000.0,3.0,2702.0,0.083105,0.6074999999999999,0.127,77.0,182.16911442040097,15,137.8287236848308,890.866143355558,0.010724079862916854,21,2,61155.56200948829
E01004674,435400.0,4.0,1614.0,0.087775,0.6074999999999999,0.127,77.0,188.19217997119998,29,510.4082149923027,1507.3558450952175,0.017180059174036914,23,4,83634.77424003567
E01004675,560000.0,4.0,1635.0,0.090136,0.6074999999999999,0.127,77.0,39.376704528186465,29,574.3019724597126,1733.1598605651686,0.019236279882340966,34,4,77753.3502153608
E01004676,677500.0,4.0,1579.0,0.082345,0.6074999999999999,0.127,77.0,186.7569699518629,23,526.9267882432359,1433.84163735968,0.01741986829727961,22,2,56436.71129826102
E01004677,580000.0,4.0,1399.0,0.071101,0.6074999999999999,0.127,77.0,177.98070558911732,22,425.33458030661757,1198.5784917222556,0.01686447679398277,15,1,59030.51780089635
E01004678,609747.0,4.0,1597.0,0.086958,0.6074999999999999,0.127,77.0,79.78869381832347,21,708.7496225295147,1623.927671116212,0.018682661377673188,30,2,71466.68613928473
E01004679,462500.0,4.0,1480.0,0.076579,0.6074999999999999,0.127,77.0,39.279822055571785,29,305.3892514494674,1429.3879959909434,0.01867326483835423,30,2,56604.15982271277
E01004680,1000000.0,3.0,1566.0,0.113979,0.758,0.039,107.0,137.98915306213354,15,328.585744519789,2018.9819036300846,0.017720681620038092,37,3,142013.15561453463
E01004681,806900.0,3.0,1722.0,0.175883,0.825,0.009,30.0,47.96264599194719,25,108.37682048576535,2565.6113514846375,0.014592954093766914,38,1,1866.0327188430033
E01004682,1000000.0,3.0,1449.0,0.093472,0.587,0.005,142.0,91.66374491981276,22,96.82308370240405,1973.8865458501496,0.021125981723894814,38,3,54773.237087376176
E01004683,1350000.0,3.0,1569.0,0.129893,0.6074999999999999,0.127,77.0,147.60532365173188,20,334.955382829584,3110.9965565939287,0.02396002599001968,55,4,139191.41099863438
E01004684,1040000.0,3.0,1660.0,0.080265,0.6074999999999999,0.127,77.0,49.44258010225107,26,218.51293201394716,1628.7143397011503,0.020299887501275985,41,3,89262.21342238632
E01004686,745000.0,3.0,1639.0,0.062846,0.46,0.127,91.0,157.45293117766835,21,434.00642720304745,1389.702450792393,0.022121622390361695,38,3,67287.3253610642
E01004687,4424500.0,3.0,1837.0,0.185084,0.6074999999999999,0.127,77.0,44.77579284207331,37,279.4651439367511,4388.439688302342,0.02371981575730928,78,3,152780.89965670888
E01004688,1975000.0,3.0,1697.0,0.748237,0.511,0.269,74619.0,349.286776141337,13,749.6761823600689,3101.63261755497,0.004146936364979876,61,4,833403.1287991481
E01004689,4287646.0,3.0,1699.0,1.92468,0.638,0.091,176293.0,560.8561300250914,0,743.3323397231802,4795.330418760992,0.002492489682495612,91,5,2532995.9962928677
E01004690,4025000.0,3.0,1827.0,0.236582,0.679,0.157,1683.0,211.87871793283824,26,425.52512247783983,5121.283368506354,0.021655426510028886,89,5,187331.75580626153
E01004691,3325000.0,3.0,1813.0,0.349043,0.675,0.173,374.0,205.59239886549443,24,433.95458509072347,3482.7158137333454,0.009981828361950357,60,5,255958.52643303355
E01004692,2825000.0,5.0,1755.0,0.151139,0.691,0.077,961.0,115.87207009517985,13,514.9806108672058,1815.484669338268,0.012016813592380804,43,2,12458.450197723318
E01004693,1654654.0,3.0,1673.0,0.081794,0.744,0.127,80.0,174.47561770403843,30,48.642199525952144,1754.3014115916465,0.0214567106937979,28,2,9524.027674550052
E01004694,1220000.0,3.0,1692.0,0.102406,0.6074999999999999,0.127,77.0,104.65628772540842,17,143.8705492095968,2037.9261389606174,0.019908505658459103,30,3,15935.463425664286
E01004695,746250.0,5.0,1600.0,0.056207,0.565,0.114,591.0,56.3508552835748,20,143.03487559307902,1017.4184902187712,0.018108528399054694,16,2,40718.45271466182
E01004696,500250.0,3.0,1615.0,0.066769,0.6074999999999999,0.127,77.0,79.14422507904092,23,263.477346657125,695.2132705371206,0.010416503724310714,17,3,55675.89402177275
E01004697,1047500.0,3.0,1691.0,0.055527,0.6074999999999999,0.127,77.0,254.9965240002235,27,232.86730916388944,1066.3778534485537,0.01921238666069914,27,2,14801.48881443037
E01004698,850000.0,3.0,1623.0,0.093583,0.509,0.127,2.0,99.5479231052954,24,63.73224821018005,1423.109747882045,0.015213198932824213,22,2,55869.03954262557
E01004699,665000.0,3.0,1610.0,0.116747,0.6074999999999999,0.127,77.0,68.48888837137856,27,210.49735483470096,2258.224582780387,0.019350880167342117,43,2,46508.92020253769
E01004700,1250000.0,3.0,1635.0,0.057546,0.624,0.082,433.0,303.91322048129325,31,76.83237085171484,1121.5916483890667,0.019498243547862806,22,0,0.0
E01004701,1150000.0,4.0,1698.0,0.07925,0.6074999999999999,0.127,77.0,125.17354464051846,20,895.9548790915022,1103.485527481825,0.0139297498587238,13,3,81952.04975820174
E01004702,1069650.0,3.0,1988.0,0.164267,0.632,0.148,251.0,172.1619597815356,23,378.0269994288992,1898.5449777756742,0.011562356527639067,25,4,95337.1917898703
E01004703,1418750.0,3.0,1633.0,0.207898,0.496,0.127,75.0,198.1789298013059,17,490.5263839808147,3191.2508321208215,0.015356339020677356,44,4,137460.6391297581
E01004705,1200000.0,4.0,1614.0,0.068394,0.6074999999999999,0.127,77.0,62.285688377769254,20,756.6895053885285,1017.2740794632837,0.014879823482309543,16,2,64538.60536417138
E01004706,819000.0,3.0,1642.0,0.139558,0.683,0.127,2314.0,245.50428638862095,16,615.5720333067151,953.686881575645,0.006836436074765411,16,6,154000.13568316193
E01004707,975000.0,3.0,1943.0,0.129,0.6074999999999999,0.127,77.0,223.0863344906706,11,841.0916060686591,1509.7358877412644,0.011708179633436133,14,2,86905.42996149283
E01004708,550000.0,4.0,1629.0,0.081186,0.6074999999999999,0.127,77.0,158.09523736056622,16,722.2709513898479,962.2001004170934,0.011856610342743231,15,4,72316.75201047589
E01004709,900000.0,4.0,1734.0,0.088863,0.6074999999999999,0.127,77.0,89.2776348977522,12,780.1264159573898,1374.1498809124887,0.015469987514770198,20,3,69240.90584677043
E01004710,470000.0,5.0,1637.0,0.128491,0.6074999999999999,0.127,77.0,111.9779626547482,19,181.71036545985388,1473.5289654878534,0.011472615664650548,20,6,62977.08952212719
E01004711,550000.0,4.0,1842.0,0.079439,0.6074999999999999,0.127,77.0,113.18931042930792,10,447.0288940885068,766.4022722097972,0.009651644497328514,13,4,48193.74877092071
E01004712,1033000.0,3.0,1498.0,0.100433,0.664,0.052,276.0,71.35354053381978,25,183.27993927884407,2505.6267582586406,0.02495798753533472,54,4,12038.372073967956
E01004713,1675000.0,3.0,1595.0,0.173989,0.678,0.041,757.0,186.96339405747293,13,362.0227685635956,3585.755178073318,0.02061712030820016,77,2,17774.739478526226
E01004714,1160000.0,3.0,1607.0,0.339944,0.727,0.067,9298.0,227.8128576155753,21,337.8967556770227,7512.956452047254,0.022109290315543765,137,4,91897.11954689224
E01004715,2336000.0,3.0,1618.0,0.109938,0.529,0.209,297.0,134.41080137603203,16,247.9979368748993,2529.9121093129093,0.023021025272700914,49,3,9225.19775919037
E01004716,1985000.0,3.0,1621.0,0.178631,0.629,0.127,1881.0,72.93708016095995,13,35.31598950495879,3381.245932898566,0.018936064057007543,60,4,60172.419915407125
E01004717,945000.0,3.0,1560.0,0.098718,0.724,0.05,1037.0,292.9023674576541,16,301.98139620912514,2336.6041577194073,0.023678872180883635,66,3,16007.145262760021
E01004718,625000.0,4.0,1571.0,0.073946,0.6074999999999999,0.127,77.0,224.95825240872486,17,591.943618520445,1659.000467067418,0.022444638627881718,23,1,69120.70200791792
E01004719,755000.0,4.0,1638.0,0.096863,0.6074999999999999,0.127,77.0,197.4070925565908,17,324.4297612711346,2375.260443799452,0.024532065120014695,37,1,79359.25370438058
E01004720,940000.0,4.0,1679.0,0.118381,0.6074999999999999,0.127,77.0,186.77083209870955,22,487.4268627590291,2428.9093172296352,0.020526268173019706,53,3,101323.5064819139
E01004721,900000.0,3.0,1648.0,0.117592,0.6,0.127,56.0,111.19355223624022,20,416.20579882696654,2584.3304537578083,0.021986364692475495,43,2,99734.27832736824
E01004722,598250.0,4.0,1689.0,0.080259,0.6074999999999999,0.127,77.0,310.4608470324479,17,418.1247574644891,1417.624715295293,0.017670494201848536,30,1,72545.12720537164
E01004723,568500.0,4.0,1572.0,0.096477,0.6074999999999999,0.127,77.0,136.7499536590889,14,237.48145250527293,2151.892795743557,0.022313975860674715,43,1,70078.1229099488
E01004724,717500.0,3.0,1735.0,0.080756,0.6074999999999999,0.127,77.0,203.93996833327904,15,451.55301933155334,1736.077418744295,0.021506299888398153,32,2,67511.88805367152
E01004725,1800000.0,4.0,1703.0,0.27311,0.6074999999999999,0.127,77.0,132.3852303871852,18,97.12978870974534,2167.4728668486378,0.007939460237165755,27,6,139731.35306903452
E01004726,1130000.0,4.0,1741.0,0.185802,0.612,0.127,248.0,86.80183638246058,21,410.9420092801838,2279.8897422219247,0.012275493911315646,23,3,151316.49449874452
E01004727,1150000.0,5.0,1804.0,1.13193,0.645,0.071,90179.0,418.62841129699075,4,520.0045834902547,5570.869454133974,0.004923514126811587,63,8,1279220.0375076442
E01004728,540000.0,4.0,1618.0,0.074826,0.6074999999999999,0.127,77.0,142.800948371146,22,537.7996539049223,1256.9569394717696,0.01680514419896056,25,3,60528.357474235185
E01004729,945000.0,3.0,1647.0,0.060511,0.6074999999999999,0.127,77.0,144.59311340447942,21,652.619872371334,333.0132938347403,0.005505568789326142,10,1,54594.151641830664
E01004730,1633750.0,3.0,1681.0,0.45033,0.731,0.022,126400.0,206.22807285752194,10,785.8295277178414,3077.7558057590895,0.006837149316737444,38,5,330054.2219316127
E01004731,2830200.0,3.0,1736.0,0.675279,0.561,0.153,88661.0,273.78450339990354,20,256.7740338791405,7252.213206290661,0.010743735711087988,142,8,382440.1682826014
E01004732,530000.0,3.0,1784.0,0.069902,0.631,0.089,69.0,113.8328523028977,34,503.10993369994986,1486.0897376738965,0.02126784051755268,37,1,30.85194341220682
E01004733,1333000.0,3.0,1861.0,0.648357,0.569,0.156,142558.0,93.23158197348464,31,113.88199882162576,6261.853843808098,0.009661716594964077,120,3,63087.57228697364
E01004734,1125000.0,3.0,1802.0,0.325207,0.621,0.095,122550.0,113.0209220208561,46,316.74483736960434,5823.42415362966,0.017913684659024112,126,5,26288.35397028681
E01004735,1544500.0,3.0,1636.0,0.559346,0.682,0.1,17867.0,53.672876338122755,22,255.4368938883427,8710.04342301656,0.015577724924801327,150,3,10477.345129362056
E01004736,705000.0,3.0,1774.0,1.190868,0.587,0.226,424107.0,143.46406735451612,11,147.49326051422582,14186.883183864553,0.011917655521386362,234,6,270113.08913828834
E01004737,1993750.0,3.0,1476.0,0.098867,0.768,0.127,5.0,169.17107346791977,24,588.3060726227728,1046.6392989178205,0.010590367654689688,24,4,61626.489781771874
E01004738,1115000.0,3.0,1342.0,0.164017,0.6074999999999999,0.127,77.0,235.63639422370062,21,615.897493643528,1855.585687657584,0.011317737574919311,34,3,49287.86479070119
E01004739,530000.0,3.0,1645.0,0.029191,0.749,0.127,98.0,101.80766822962798,18,683.4945448553158,394.724954439876,0.013527215903157256,11,1,24203.259079374773
E01004740,537500.0,3.0,1471.0,0.048826,0.6074999999999999,0.127,77.0,129.68095534496493,23,501.8894350032482,431.08890341921824,0.008832409907213606,8,1,36787.070964709026
E01004741,675000.0,3.0,1426.0,0.056314,0.588,0.009,443.0,51.31331306461213,23,738.2268323259561,934.7254375067896,0.01660472026733196,27,4,28510.35694843272
E01004742,762500.0,3.0,1573.0,0.046687,0.686,0.038,146.0,111.3973241301328,22,543.832494016969,1129.5068375566254,0.024202381010362657,20,1,5308.833030418796
E01004743,770000.0,5.0,1424.0,0.049031,0.477,0.139,526.0,68.23692116465078,34,698.6116615141444,1109.4018156967752,0.022635061823826953,25,1,5351.65201361892
E01004744,854000.0,3.0,1605.0,0.10833,0.59,0.137,237.0,82.2904067697384,26,337.36932099581213,2321.092896205736,0.02143431367649996,53,2,10168.900173153772
E01004745,840000.0,3.0,1609.0,0.292699,0.606,0.021,21017.0,86.28103684065701,37,391.0100912256408,3464.7612825350675,0.011841806337779067,61,5,21937.745138787763
E01004746,470000.0,3.0,1558.0,0.04052,0.6074999999999999,0.127,77.0,176.42323239513752,31,707.985895648097,739.574586193407,0.018259163166570988,19,1,417.1396023307537
E01004747,786500.0,3.0,1512.0,0.108337,0.6074999999999999,0.127,77.0,87.74566044707551,29,678.3751725140639,2612.595752368263,0.02412462694107579,61,1,1974.840593051712
E01004748,1097500.0,3.0,1485.0,0.08729,0.69,0.101,9095.0,132.45083624899996,46,207.74852171623328,1629.473207407507,0.018674684942691182,32,2,2089.41617697374
E01004749,975000.0,3.0,1694.0,0.137896,0.619,0.095,836.0,88.32145819209106,40,199.8089543845062,3405.4857914852964,0.024705561994763557,68,4,74024.5394867642
E01004750,1150000.0,3.0,1735.0,0.256575,0.599,0.048,11290.0,34.8423674790174,58,51.25512406626209,4539.312992411828,0.017698883113919237,89,4,107215.14852380175
E01004751,1207537.0,3.0,1813.0,0.084244,0.43,0.086,13.0,236.5602575328179,45,161.95509212929133,2250.3287419931958,0.026722285446969116,60,4,68017.16670531027
E01004752,775000.0,3.0,1739.0,0.035876,0.6074999999999999,0.127,77.0,162.85016002215082,26,420.7770284283136,896.6497683745511,0.025002848153541587,20,1,30642.019705781473
E01004753,665000.0,3.0,1812.0,0.059215,0.6074999999999999,0.127,77.0,117.6125423526138,19,375.94248904038994,1758.1712083025727,0.029702864844893432,41,2,55416.19540031763
E01004754,575000.0,4.0,1594.0,0.083026,0.6074999999999999,0.127,77.0,181.44009700116746,16,375.0758176450728,309.58788461381437,0.003730347453467827,12,3,64209.66863728139
E01004755,538000.0,4.0,1542.0,0.115154,0.6074999999999999,0.127,77.0,113.30057967266168,28,281.5733295717881,1163.951916296296,0.010111939335267899,32,3,74745.74071745013
E01004756,687500.0,4.0,1552.0,0.059394,0.6074999999999999,0.127,77.0,201.78500531696926,14,503.0575960306046,774.501481175032,0.013045470609120462,14,3,56697.3210100444
E01004757,610000.0,3.0,1550.0,0.123622,0.6074999999999999,0.127,77.0,89.4930849578325,23,192.29412637840318,2413.2062424835513,0.019528786985999764,30,2,42606.254793258515
E01004760,725000.0,4.0,1366.0,0.071778,0.578,0.127,18.0,70.92526153540695,22,294.2257263388101,750.0070117413318,0.010453364589954597,17,1,56569.75765787011
E01004761,3200000.0,3.0,1910.0,0.520282,0.618,0.199,10193.0,155.94077040760922,19,135.37522328048377,11064.695551422414,0.02127506225066579,182,6,139816.6485780819
E01004762,3410000.0,3.0,1988.0,0.293235,0.363,0.316,148.0,277.25414800424034,26,460.6394256555522,6338.980850945407,0.02162594070305923,119,4,58197.90245523011
E01004763,1372500.0,3.0,2067.0,0.293776,0.665,0.095,8534.0,53.89525826507266,28,104.36646395239784,6796.030196325044,0.02314229326886008,138,4,72795.33199730128
E01004765,1811325.0,3.0,2061.0,0.26807,0.64,0.187,5377.0,97.1374441569157,23,13.594521187242478,6690.44662419808,0.024967550193971236,136,4,27142.747505211628
E01032512,435000.0,4.0,1841.0,0.168259,0.6074999999999999,0.127,77.0,178.1589988331121,17,117.79484872675613,2065.3659623766666,0.012279950960447754,26,4,59150.38721533934
E01032513,500000.0,4.0,1316.0,0.053387,0.6074999999999999,0.127,77.0,44.54150315359201,22,243.77797464733723,702.9917763728711,0.013173352370830073,13,1,23319.69512850127
E01032562,396500.0,2.0,1458.0,0.230188,0.502,0.439,222.0,40.9472961457579,17,798.950999028347,3175.604673480771,0.013800038758304737,49,2,211638.1244305906
E01032563,650000.0,2.0,1454.0,0.374935,0.6074999999999999,0.127,77.0,360.5406694998895,13,856.8593856221129,3878.818282958793,0.010348579512557684,37,1,369549.4744357025
E01032564,378000.0,2.0,1296.0,0.152616,0.0,0.127,3.0,26.21937746299249,21,1141.3821263296986,1839.951677001298,0.01205990009552795,30,2,146222.3511910314
E01032565,396250.0,2.0,1241.0,0.216312,0.6074999999999999,0.127,77.0,198.10812511218157,18,1199.412220512897,2455.9964701869053,0.011357607221031879,39,3,221722.03513189912
E01032566,377000.0,3.0,1614.0,0.553876,0.6074999999999999,0.127,77.0,425.45212087242675,6,832.2512458184883,2644.270694230613,0.004775417150134007,28,5,562095.3302136537
E01032567,400000.0,3.0,1526.0,0.412999,0.502,0.174,12.0,99.38304883719746,7,1358.3277074172247,3119.1268833409445,0.007554428860875103,41,4,372944.0770354705
E01032568,435000.0,3.0,1469.0,0.367891,0.649,0.021,19.0,150.4243487606771,16,238.41594710006322,2846.038401298583,0.007738757679981281,47,7,289757.18450531334
E01032569,400000.0,2.0,1596.0,0.313061,0.454,0.127,5.0,122.19052706593442,11,244.01532737317007,2672.3906722777933,0.008539274230728724,33,7,231496.71425749955
E01032572,727000.0,4.0,1527.0,0.224728,0.6074999999999999,0.127,77.0,78.29013807165045,22,172.2894641911703,2940.1143428109826,0.013088766582123332,71,4,132731.99396942672
E01032573,648000.0,4.0,1502.0,0.231215,0.629,0.049,1327.0,79.87424912771394,25,284.68035051894884,3197.7511378502827,0.013836313608425986,57,4,180250.87445200392
E01032574,413700.0,3.0,1681.0,0.364483,0.7,0.074,1713.0,100.42663132704742,18,372.6095287905937,4167.864634909351,0.011439134715339543,58,5,235559.16950379734
E01032575,280000.0,3.0,1591.0,0.144838,0.627,0.021,109.0,167.22005092426272,18,91.96696511080656,1624.815726506768,0.011222175260464429,28,4,65931.2898678669
E01032576,570000.0,3.0,1522.0,0.226339,0.6074999999999999,0.127,77.0,317.366653996351,4,451.02409660023767,2009.8978889664347,0.008884351042561132,22,3,211655.8269128637
E01032577,605000.0,3.0,1645.0,0.360979,0.6074999999999999,0.127,77.0,76.93538644166242,4,548.892703279398,3378.170539889438,0.009362930636170469,43,4,361244.6027052242
E01032579,422500.0,5.0,1458.0,0.19145,0.6,0.127,9.0,85.26827908118538,20,111.30175510838134,1910.7386759847716,0.009983703666188025,25,6,102882.98029079098
E01032580,450000.0,2.0,1305.0,0.127919,0.6074999999999999,0.127,77.0,70.08882568861502,12,546.3185177437912,1583.8456527528626,0.012384923495794236,22,1,127884.97670500091
E01032581,258750.0,2.0,1503.0,0.289359,0.6074999999999999,0.127,77.0,317.3482623305389,13,244.92028451001525,2125.7192673469663,0.007348248670687097,27,3,170615.33638948208
E01032582,765345.0,3.0,1469.0,0.368184,0.636,0.095,20339.0,35.869921123109556,45,21.010672431230315,4910.909518895399,0.01334322139923591,81,5,30134.29282234497
E01032583,725000.0,3.0,1474.0,0.15208,0.699,0.115,447.0,35.5535013125228,27,184.9198363216082,3158.4411614954697,0.02077607027871118,64,6,114495.91846937072
E01032584,562500.0,3.0,1429.0,0.086968,0.507,0.314,830.0,74.08829652647586,32,163.97172811469665,2113.165401070981,0.024307148293210103,37,3,73579.53501809252
E01032637,650000.0,3.0,920.0,0.040141,0.745,0.184,784.0,126.8314716167284,25,284.3228618998972,692.6603993652373,0.0172620743492131,20,2,39790.016015579495
E01032638,815000.0,3.0,722.0,0.088363,0.6074999999999999,0.127,77.0,322.1172802600688,16,647.3519489532392,874.7683977396786,0.009903268186156562,16,1,26074.269976684485
